paper_id,target_filename,corpus,action,year,journal,authors,title,doi,doi_url,oa_url,ezproxy_url,best_url,libkey_url,libkey_direct,in_holdings,retracted
p0184,p0184.pdf,forrt,"AUTO (open-access, skip)",2012.0,Journal of Personality and Social Psychology,"Cameron Anderson, Sébastien Brion, Don A. Moore et al.",A status-enhancement account of overconfidence.,10.1037/a0029395,https://doi.org/10.1037/a0029395,https://www.escholarship.org/uc/item/6s5812wf.pdf;origin=repeccitec,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0029395,https://www.escholarship.org/uc/item/6s5812wf.pdf;origin=repeccitec,https://libkey.io/libraries/1781/10.1037/a0029395,https://libkey.io/libraries/1781/articles/41318849/full-text-file,True,False
p0185,p0185.pdf,forrt,PULL (institutional),2012.0,Journal of Experimental Psychology General,"Timothy F. Brady, Talia Konkle, George A. Alvarez et al.",Real-world objects are not represented as bound units: Independent forgetting of different object details from visual memory.,10.1037/a0029649,https://doi.org/10.1037/a0029649,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0029649,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0029649,https://libkey.io/libraries/1781/10.1037/a0029649,https://libkey.io/libraries/1781/articles/56527191/full-text-file,True,False
p0186,p0186.pdf,forrt,PULL (institutional),2012.0,Journal of Experimental Psychology General,"Kurt Gray, Adrian F. Ward, Michael I. Norton",Paying it forward: Generalized reciprocity and the limits of generosity.,10.1037/a0031047,https://doi.org/10.1037/a0031047,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0031047,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0031047,https://libkey.io/libraries/1781/10.1037/a0031047,,,
p0187,p0187.pdf,yang_uzzi,PULL (institutional),2013.0,Journal of Experimental Psychology Learning Memory and Cognition,"Daniel J. Peterson, Neil W. Mulligan",The negative testing effect and multifactor account.,10.1037/a0031337,https://doi.org/10.1037/a0031337,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0031337,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0031337,https://libkey.io/libraries/1781/10.1037/a0031337,https://libkey.io/libraries/1781/articles/41289889/full-text-file,True,False
p0188,p0188.pdf,forrt,PULL (institutional),2013.0,Journal of Experimental Psychology General,"Douglas Markant, Todd M. Gureckis",Is it better to select or to receive? Learning via active and passive hypothesis testing.,10.1037/a0032108,https://doi.org/10.1037/a0032108,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0032108,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0032108,https://libkey.io/libraries/1781/10.1037/a0032108,https://libkey.io/libraries/1781/articles/56527280/full-text-file,True,False
p0189,p0189.pdf,forrt,PULL (institutional),2013.0,Journal of Personality and Social Psychology,"Marc‐André Reinhard, Rainer Greifeneder, Martin Scharmach",Unconscious processes improve lie detection.,10.1037/a0034352,https://doi.org/10.1037/a0034352,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0034352,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0034352,https://libkey.io/libraries/1781/10.1037/a0034352,https://libkey.io/libraries/1781/articles/48476702/full-text-file,True,False
p0190,p0190.pdf,both,PULL (institutional),2013.0,Journal of Experimental Psychology General,"Aaron C. Kay, Kristin Laurin, Gráinne M. Fitzsimons et al.",A functional basis for structure-seeking: Exposure to structure promotes willingness to engage in motivated action.,10.1037/a0034462,https://doi.org/10.1037/a0034462,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0034462,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0034462,https://libkey.io/libraries/1781/10.1037/a0034462,https://libkey.io/libraries/1781/articles/56527360/full-text-file,True,False
p0191,p0191.pdf,forrt,"AUTO (open-access, skip)",2014.0,Journal of Personality and Social Psychology,"Sascha Topolinski, Ira Theresa Maschmann, Diane Pecher et al.",Oral approach–avoidance: Affective consequences of muscular articulation dynamics.,10.1037/a0036477,https://doi.org/10.1037/a0036477,https://madoc.bib.uni-mannheim.de/60565/1/Topolinski_Maschmann_Pecher_Winkielman_2014_JPSP-3.pdf,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0036477,https://madoc.bib.uni-mannheim.de/60565/1/Topolinski_Maschmann_Pecher_Winkielman_2014_JPSP-3.pdf,https://libkey.io/libraries/1781/10.1037/a0036477,https://libkey.io/libraries/1781/articles/50294524/full-text-file,True,False
p0192,p0192.pdf,yang_uzzi,PULL (institutional),2014.0,Journal of Experimental Psychology General,Will M. Gervais,Good for God? Religious motivation reduces perceived responsibility for and morality of good deeds.,10.1037/a0036678,https://doi.org/10.1037/a0036678,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0036678,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0036678,https://libkey.io/libraries/1781/10.1037/a0036678,https://libkey.io/libraries/1781/articles/56527431/full-text-file,True,False
p0193,p0193.pdf,forrt,PULL (institutional),2015.0,Journal of Applied Psychology,"Christopher J. Boyce, Alex M. Wood, Michael Daly et al.",Personality change following unemployment.,10.1037/a0038647,https://doi.org/10.1037/a0038647,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0038647,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0038647,https://libkey.io/libraries/1781/10.1037/a0038647,https://libkey.io/libraries/1781/articles/53955528/full-text-file,True,False
p0194,p0194.pdf,forrt,PULL (institutional),2015.0,Journal of Experimental Psychology Human Perception & Performance,"Emiel Cracco, Lize De Coster, Michaël Andres et al.",Motor simulation beyond the dyad: Automatic imitation of multiple actors.,10.1037/a0039737,https://doi.org/10.1037/a0039737,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0039737,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/a0039737,https://libkey.io/libraries/1781/10.1037/a0039737,https://libkey.io/libraries/1781/articles/56407031/full-text-file,True,False
p0195,p0195.pdf,forrt,PULL (institutional),2016.0,Journal of Applied Psychology,"Timothy Ballard, Gillian Yeo, Andrew Neal et al.",Departures from optimality when pursuing multiple approach or avoidance goals.,10.1037/apl0000082,https://doi.org/10.1037/apl0000082,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/apl0000082,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/apl0000082,https://libkey.io/libraries/1781/10.1037/apl0000082,https://libkey.io/libraries/1781/articles/58266707/full-text-file,True,False
p0196,p0196.pdf,forrt,PULL (institutional),2014.0,Evolutionary Behavioral Sciences,"Anastasia Makhanova, Saul L. Miller, Jon K. Maner",Germs and the out-group: Chronic and situational disease concerns affect intergroup categorization.,10.1037/ebs0000028,https://doi.org/10.1037/ebs0000028,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/ebs0000028,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/ebs0000028,https://libkey.io/libraries/1781/10.1037/ebs0000028,https://libkey.io/libraries/1781/articles/61067696/full-text-file,True,False
p0197,p0197.pdf,yang_uzzi,PULL (institutional),1966.0,Journal of Personality and Social Psychology,"Jonathan L. Freedman, Scott C. Fraser",Compliance without pressure: The foot-in-the-door technique.,10.1037/h0023552,https://doi.org/10.1037/h0023552,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/h0023552,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/h0023552,https://libkey.io/libraries/1781/10.1037/h0023552,https://libkey.io/libraries/1781/articles/41314136/full-text-file,True,False
p0198,p0198.pdf,yang_uzzi,PULL (institutional),1971.0,Journal of Experimental Psychology,"David E. Meyer, Roger W. Schvaneveldt",Facilitation in recognizing pairs of words: Evidence of a dependence between retrieval operations.,10.1037/h0031564,https://doi.org/10.1037/h0031564,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/h0031564,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/h0031564,https://libkey.io/libraries/1781/10.1037/h0031564,,False,False
p0199,p0199.pdf,yang_uzzi,PULL (institutional),1974.0,Journal of Personality and Social Psychology,"Donald G. Dutton, Arthur Aron",Some evidence for heightened sexual attraction under conditions of high anxiety.,10.1037/h0037031,https://doi.org/10.1037/h0037031,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/h0037031,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/h0037031,https://libkey.io/libraries/1781/10.1037/h0037031,https://libkey.io/libraries/1781/articles/41315446/full-text-file,True,False
p0200,p0200.pdf,yang_uzzi,PULL (institutional),1962.0,Journal of Experimental Psychology,Bennet B. Murdock,The serial position effect of free recall.,10.1037/h0045106,https://doi.org/10.1037/h0045106,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/h0045106,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/h0045106,https://libkey.io/libraries/1781/10.1037/h0045106,,False,False
p0201,p0201.pdf,forrt,PULL (institutional),1975.0,Journal of Personality and Social Psychology,"Robert B. Cialdini, Joyce E. Vincent, Stephen K. Lewis et al.",Reciprocal concessions procedure for inducing compliance: The door-in-the-face technique.,10.1037/h0076284,https://doi.org/10.1037/h0076284,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/h0076284,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/h0076284,https://libkey.io/libraries/1781/10.1037/h0076284,https://libkey.io/libraries/1781/articles/41315709/full-text-file,True,False
p0202,p0202.pdf,forrt,PULL (institutional),2004.0,Journal of Theoretical and Philosophical Psychology,Thomas Nadelhoffer,"Blame, Badness, and Intentional Action: A Reply to Knobe and Mendlow.",10.1037/h0091247,https://doi.org/10.1037/h0091247,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/h0091247,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/h0091247,https://libkey.io/libraries/1781/10.1037/h0091247,https://libkey.io/libraries/1781/articles/41367275/full-text-file,True,False
p0203,p0203.pdf,both,PULL (institutional),2015.0,Journal of Personality and Social Psychology,"Vera Hoorens, Susanne Bruckmüller",Less is more? Think again! A cognitive fluency-based more–less asymmetry in comparative communication.,10.1037/pspa0000032,https://doi.org/10.1037/pspa0000032,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/pspa0000032,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/pspa0000032,https://libkey.io/libraries/1781/10.1037/pspa0000032,https://libkey.io/libraries/1781/articles/55713733/full-text-file,True,False
p0204,p0204.pdf,forrt,PULL (institutional),2017.0,Journal of Personality and Social Psychology,"Amit Bhattacharjee, Jason Dana, Jonathan Baron",Anti-profit beliefs: How people neglect the societal benefits of profit.,10.1037/pspa0000093,https://doi.org/10.1037/pspa0000093,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/pspa0000093,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/pspa0000093,https://libkey.io/libraries/1781/10.1037/pspa0000093,https://libkey.io/libraries/1781/articles/143541013/full-text-file,True,False
p0205,p0205.pdf,forrt,PULL (institutional),,,,,10.1037/pspi0000081,https://doi.org/10.1037/pspi0000081,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/pspi0000081,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/pspi0000081,https://libkey.io/libraries/1781/10.1037/pspi0000081,https://libkey.io/libraries/1781/articles/61832009/full-text-file,True,False
p0206,p0206.pdf,forrt,PULL (institutional),2017.0,Journal of Personality and Social Psychology,"Jennifer E. Stellar, Amie M. Gordon, Craig L. Anderson et al.",Awe and humility.,10.1037/pspi0000109,https://doi.org/10.1037/pspi0000109,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/pspi0000109,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/pspi0000109,https://libkey.io/libraries/1781/10.1037/pspi0000109,https://libkey.io/libraries/1781/articles/152757303/full-text-file,True,False
p0207,p0207.pdf,forrt,PULL (institutional),2018.0,Journal of Personality and Social Psychology,"Joris Lammers, Matthew Baldwin",Past-focused temporal communication overcomes conservatives’ resistance to liberal political ideas.,10.1037/pspi0000121,https://doi.org/10.1037/pspi0000121,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/pspi0000121,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/pspi0000121,https://libkey.io/libraries/1781/10.1037/pspi0000121,https://libkey.io/libraries/1781/articles/175022549/full-text-file,True,False
p0208,p0208.pdf,forrt,PULL (institutional),2015.0,Journal of Experimental Psychology General,Ed O’Brien,Mapping out past and future minds: The perceived trajectory of rationality versus emotionality over time.,10.1037/xge0000064,https://doi.org/10.1037/xge0000064,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/xge0000064,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/xge0000064,https://libkey.io/libraries/1781/10.1037/xge0000064,https://libkey.io/libraries/1781/articles/56527572/full-text-file,True,False
p0209,p0209.pdf,forrt,"AUTO (open-access, skip)",2016.0,Journal of Experimental Psychology General,"Miguel A. Vadillo, Tom E Hardwicke, David R. Shanks","Selection bias, vote counting, and money-priming effects: A comment on Rohrer, Pashler, and Harris (2015) and Vohs (2015).",10.1037/xge0000157,https://doi.org/10.1037/xge0000157,https://kclpure.kcl.ac.uk/ws/files/52108714/655.pdf,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/xge0000157,https://kclpure.kcl.ac.uk/ws/files/52108714/655.pdf,https://libkey.io/libraries/1781/10.1037/xge0000157,,,
p0210,p0210.pdf,forrt,PULL (institutional),2018.0,Journal of Experimental Psychology General,"Alexander Rich, Todd M. Gureckis","The limits of learning: Exploration, generalization, and the development of learning traps.",10.1037/xge0000466,https://doi.org/10.1037/xge0000466,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/xge0000466,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1037/xge0000466,https://libkey.io/libraries/1781/10.1037/xge0000466,https://libkey.io/libraries/1781/articles/234832854/full-text-file,True,False
